"account_id","open_date","statement_frequency","district_name","num_customers","credit_cards","loan_amount","loan_payments","loan_term","loan_status","loan_default","loan","max_withdrawal","min_withdrawal","cc_payments","max_balance","min_balance"
"3951",1997-06-02,"monthly","Domazlice",1,0,NA,NA,NA,NA,NA,"F",7284,7284,42,28128,600
"3952",1996-03-08,"monthly","Plzen - mesto",1,0,NA,NA,NA,NA,NA,"F",1138,367,65,53789,500
"3953",1997-06-16,"monthly","Hl.m. Praha",1,0,63576,5298,12,"current","F","T",5297.7,5297.7,58,109399,201
"3954",1993-06-25,"monthly","Domazlice",2,0,NA,NA,NA,NA,NA,"F",2014,2014,130,38245,1000
"3955",1993-07-14,"monthly","Zlin",1,0,NA,NA,NA,NA,NA,"F",4129,997,164,71062,1000
"3956",1996-10-28,"monthly","Kutna Hora",1,0,NA,NA,NA,NA,NA,"F",6035,892,65,80551,500
"3957",1996-06-13,"weekly","Decin",1,0,NA,NA,NA,NA,NA,"F",NA,NA,61,95687,700
"3958",1997-12-28,"monthly","Kromeriz",2,1,NA,NA,NA,NA,NA,"F",NA,NA,26,77512,1000
"3959",1997-02-15,"weekly","Hl.m. Praha",1,1,NA,NA,NA,NA,NA,"F",1680.6,1680.6,52,61618,-727
"3960",1993-02-06,"monthly","Zlin",2,0,NA,NA,NA,NA,NA,"F",3204,3204,137,34836,500
"3961",1997-01-24,"monthly","Usti nad Orlici",1,0,NA,NA,NA,NA,NA,"F",2309,2309,43,19541,700
"3962",1996-12-13,"monthly","Brno - mesto",1,0,NA,NA,NA,NA,NA,"F",NA,NA,11,26100,-1300
"3963",1997-10-27,"monthly","Nymburk",1,0,NA,NA,NA,NA,NA,"F",3477,70,30,52599,600
"3964",1997-01-25,"monthly","Klatovy",1,0,NA,NA,NA,NA,NA,"F",2146,2146,43,19714,800
"3965",1993-05-04,"monthly","Tachov",1,0,NA,NA,NA,NA,NA,"F",NA,NA,159,80266,-1844
"3966",1996-01-09,"monthly","Havlickuv Brod",2,0,NA,NA,NA,NA,NA,"F",1754,1754,73,29247,800
"3967",1996-09-22,"monthly","Brno - mesto",1,0,84600,2350,36,"current","T","T",2349.5,2349.5,83,171098,-2920
"3968",1996-01-01,"monthly","Liberec",1,0,NA,NA,NA,NA,NA,"F",NA,NA,73,107611,1100
"3969",1993-06-20,"monthly","Most",1,0,NA,NA,NA,NA,NA,"F",4299,4299,134,64304,600
"3970",1995-11-28,"monthly","Karlovy Vary",1,1,NA,NA,NA,NA,NA,"F",8957,8957,76,102736,200
"3971",1997-03-13,"monthly","Prerov",1,0,NA,NA,NA,NA,NA,"F",9510,402,47,109701,200
"3972",1993-10-11,"monthly","Trutnov",1,0,NA,NA,NA,NA,NA,"F",7012,2012,132,86253,900
"3973",1995-11-27,"monthly","Strakonice",1,0,NA,NA,NA,NA,NA,"F",6941,6941,81,41265,200
"3974",1996-03-08,"monthly","Brno - venkov",1,0,NA,NA,NA,NA,NA,"F",4670,4670,70,56080,900
"3975",1994-10-02,"monthly","Strakonice",1,0,NA,NA,NA,NA,NA,"F",2269,2269,103,26549,400
"3976",1996-04-15,"monthly","Ostrava - mesto",1,0,NA,NA,NA,NA,NA,"F",1447,967,62,38556,600
"3977",1993-09-25,"monthly","Melnik",1,0,NA,NA,NA,NA,NA,"F",2974,2974,123,30826,800
"3978",1995-02-18,"monthly","Kromeriz",1,0,NA,NA,NA,NA,NA,"F",3616,692,95,73902,700
"3979",1996-02-14,"monthly","Litomerice",1,0,NA,NA,NA,NA,NA,"F",6256,6256,72,50773,700
"3980",1993-04-03,"monthly","Prerov",2,0,NA,NA,NA,NA,NA,"F",2264,1367,160,80304,800
"3981",1995-01-15,"monthly","Cheb",1,1,NA,NA,NA,NA,NA,"F",1383,336,91,22716,500
"3982",1993-07-27,"monthly","Plzen - mesto",1,0,NA,NA,NA,NA,NA,"F",2153,2153,127,50229,700
"3983",1993-02-04,"monthly","Bruntal",1,0,NA,NA,NA,NA,NA,"F",NA,NA,143,62018,900
"3984",1996-12-14,"monthly","Trutnov",1,1,NA,NA,NA,NA,NA,"F",1803,1803,45,22931,500
"3985",1997-07-13,"monthly","Hl.m. Praha",1,1,NA,NA,NA,NA,NA,"F",2007,2007,32,19587,900
"3986",1997-06-20,"monthly","Prachatice",1,0,NA,NA,NA,NA,NA,"F",3960,2649,43,42188,1100
"3987",1997-09-14,"monthly","Klatovy",1,1,NA,NA,NA,NA,NA,"F",4992,1526,34,49591,800
"3988",1997-05-04,"monthly","Cheb",1,0,NA,NA,NA,NA,NA,"F",NA,NA,77,58568,700
"3989",1995-03-11,"monthly","Prachatice",2,0,NA,NA,NA,NA,NA,"F",2097,2097,87,36643,900
"3990",1997-02-04,"monthly","Vsetin",1,0,NA,NA,NA,NA,NA,"F",10312,10312,55,135149,300
"3991",1996-12-28,"monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,NA,"F",1937,1937,46,35528,300
"3992",1997-12-16,"monthly","Hradec Kralove",1,1,NA,NA,NA,NA,NA,"F",6738,6738,26,59095,200
"3993",1996-01-24,"monthly","Brno - mesto",1,0,NA,NA,NA,NA,NA,"F",7616,7616,73,96144,400
"3994",1996-03-14,"monthly","Cesky Krumlov",2,1,NA,NA,NA,NA,NA,"F",NA,NA,75,122338,200
"3995",1995-08-27,"monthly","Pribram",1,0,NA,NA,NA,NA,NA,"F",3601,415,88,65514,200
"3996",1997-06-22,"monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,NA,"F",1511,1511,35,43796,1100
"3997",1994-01-13,"monthly","Uherske Hradiste",1,0,NA,NA,NA,NA,NA,"F",NA,NA,122,44719,1000
"3998",1996-04-20,"monthly","Benesov",1,0,NA,NA,NA,NA,NA,"F",2364,1519,67,68214,400
"3999",1993-05-06,"monthly","Jablonec n. Nisou",2,0,NA,NA,NA,NA,NA,"F",4806,563,162,120586,400
"4000",1993-08-02,"monthly","Melnik",1,0,NA,NA,NA,NA,NA,"F",NA,NA,232,124796,700
"4001",1995-02-04,"monthly","Brno - mesto",1,0,NA,NA,NA,NA,NA,"F",NA,NA,62,26498,400
"4003",1997-08-22,"monthly","Klatovy",1,0,NA,NA,NA,NA,NA,"F",3815.5,3786,50,135079,400
"4008",1996-03-23,"monthly","Plzen - jih",1,0,NA,NA,NA,NA,NA,"F",NA,NA,25,67500,900
"4009",1994-02-20,"monthly","Breclav",1,0,NA,NA,NA,NA,NA,"F",NA,NA,117,94554,900
"4010",1996-08-19,"monthly","Sokolov",1,0,NA,NA,NA,NA,NA,"F",5948,1824,58,69218,900
"4013",1993-10-08,"after every transaction","Opava",1,0,NA,NA,NA,NA,NA,"F",6686,1003,167,73859,600
"4014",1995-05-15,"after every transaction","Breclav",1,0,NA,NA,NA,NA,NA,"F",NA,NA,129,145368,-2865
"4026",1997-02-06,"monthly","Jihlava",1,0,NA,NA,NA,NA,NA,"F",9711,2618,53,86326,700
"4033",1996-11-19,"monthly","Hodonin",1,0,84288,1756,48,"current","F","T",2808,1494,54,51550,1000
"4034",1993-01-18,"monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,NA,"F",NA,NA,176,80169,-2995
"4035",1993-07-25,"monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,NA,"F",NA,NA,143,122101,-2245
"4047",1995-09-29,"weekly","Jicin",1,0,NA,NA,NA,NA,NA,"F",2988,2988,97,137367,200
"4052",1997-01-25,"weekly","Liberec",1,0,106128,2948,36,"current","F","T",2948,2948,55,86533,900
"4055",1993-01-24,"monthly","Cheb",1,0,NA,NA,NA,NA,NA,"F",NA,NA,144,75074,200
"4059",1993-10-08,"monthly","Chomutov",1,0,NA,NA,NA,NA,NA,"F",5652,5652,70,25800,-15432
"4066",1994-05-24,"monthly","Olomouc",1,0,NA,NA,NA,NA,NA,"F",7246,3224.5,112,94408,400
"4069",1996-11-17,"monthly","Louny",1,1,NA,NA,NA,NA,NA,"F",NA,NA,66,77732,700
"4071",1996-08-03,"monthly","Zlin",2,0,NA,NA,NA,NA,NA,"F",10272,1078,60,74890,1100
"4078",1993-01-30,"monthly","Teplice",1,1,NA,NA,NA,NA,NA,"F",NA,NA,143,117994,300
"4079",1993-11-03,"monthly","Usti nad Orlici",1,0,158976,3312,48,"current","F","T",5009,218,181,137121,600
"4081",1995-07-22,"monthly","Praha - zapad",1,1,137904,5746,24,"expired","F","T",5746,5746,87,53113,-14137
"4082",1994-11-08,"monthly","Semily",1,0,NA,NA,NA,NA,NA,"F",NA,NA,111,140858,-1388
"4086",1996-07-17,"monthly","Zdar nad Sazavou",1,0,NA,NA,NA,NA,NA,"F",NA,NA,59,125103,700
"4088",1996-03-01,"monthly","Jicin",1,0,NA,NA,NA,NA,NA,"F",4235.7,3,76,141417,700
"4090",1996-10-11,"monthly","Olomouc",1,0,NA,NA,NA,NA,NA,"F",NA,NA,14,26100,200
"4091",1997-08-04,"monthly","Nymburk",1,1,NA,NA,NA,NA,NA,"F",4247,185,39,58917,400
"4092",1996-03-13,"monthly","Ostrava - mesto",1,0,NA,NA,NA,NA,NA,"F",NA,NA,69,83926,700
"4093",1993-03-25,"monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,NA,"F",NA,NA,160,73726,400
"4099",1996-05-26,"monthly","Brno - mesto",1,0,41856,872,48,"current","F","T",1926,403,63,73519,800
"4102",1996-11-13,"monthly","Prostejov",1,0,NA,NA,NA,NA,NA,"F",NA,NA,29,78855,700
"4103",1995-01-25,"monthly","Louny",1,0,NA,NA,NA,NA,NA,"F",NA,NA,123,170119,300
"4105",1995-05-08,"monthly","Jihlava",1,0,NA,NA,NA,NA,NA,"F",NA,NA,158,79995,800
"4109",1995-02-09,"monthly","Brno - mesto",1,0,NA,NA,NA,NA,NA,"F",NA,NA,153,76762,900
"4116",1997-10-05,"monthly","Kutna Hora",1,1,151200,4200,36,"current","F","T",14448,4200.2,42,127678,1000
"4119",1993-10-18,"monthly","Vsetin",1,0,NA,NA,NA,NA,NA,"F",NA,NA,166,84856,400
"4121",1995-06-08,"monthly","Brno - mesto",1,0,NA,NA,NA,NA,NA,"F",NA,NA,107,77780,300
"4127",1996-05-03,"monthly","Svitavy",1,0,100800,4200,24,"current","T","T",11105,69,37,92355,-2930
"4128",1997-09-26,"monthly","Zlin",1,0,NA,NA,NA,NA,NA,"F",NA,NA,36,139002,-12495
"4130",1997-06-01,"monthly","Karvina",1,0,NA,NA,NA,NA,NA,"F",NA,NA,40,91945,-2759
"4131",1994-08-19,"monthly","Kolin",2,0,NA,NA,NA,NA,NA,"F",4696,974,153,151505,700
"4132",1997-10-02,"monthly","Liberec",1,0,NA,NA,NA,NA,NA,"F",NA,NA,23,79530,1000
"4134",1993-03-03,"monthly","Melnik",1,0,NA,NA,NA,NA,NA,"F",5932,1171,170,149382,500
"4140",1997-12-05,"monthly","Plzen - sever",1,0,NA,NA,NA,NA,NA,"F",NA,NA,27,57337,800
"4143",1997-10-07,"monthly","Brno - venkov",1,0,NA,NA,NA,NA,NA,"F",1896,1896,32,82828,1000
"4144",1996-08-19,"monthly","Hl.m. Praha",2,0,212976,5916,36,"current","F","T",8753,5915.7,75,119288,1100
"4150",1997-07-05,"monthly","Znojmo",1,0,NA,NA,NA,NA,NA,"F",3006,75,38,70540,600
"4156",1997-06-27,"monthly","Havlickuv Brod",1,0,NA,NA,NA,NA,NA,"F",NA,NA,47,108287,-404
"4158",1997-09-04,"monthly","Plzen - jih",1,0,NA,NA,NA,NA,NA,"F",NA,NA,35,86575,900
"4159",1993-07-09,"monthly","Ostrava - mesto",1,0,NA,NA,NA,NA,NA,"F",NA,NA,195,91043,200
"4161",1995-02-23,"monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,NA,"F",NA,NA,96,81692,500
"4171",1993-06-12,"monthly","Plzen - sever",1,1,NA,NA,NA,NA,NA,"F",14336,2611.8,163,134273,700
"4173",1993-11-08,"monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,NA,"F",NA,NA,98,66774,700
"4186",1996-08-25,"monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,NA,"F",7028,894,58,71459,900
"4190",1995-10-04,"monthly","Uherske Hradiste",1,1,405780,6763,60,"current","F","T",6763,1100,106,54225,700
"4195",1994-05-21,"monthly","Bruntal",1,0,NA,NA,NA,NA,NA,"F",NA,NA,151,150494,700
"4204",1996-01-29,"monthly","Tabor",1,0,NA,NA,NA,NA,NA,"F",NA,NA,33,47347,600
"4208",1997-04-08,"monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,NA,"F",NA,NA,56,43144,800
"4214",1996-03-21,"monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,NA,"F",NA,NA,92,154142,-2264
"4225",1993-05-18,"monthly","Brno - venkov",1,0,NA,NA,NA,NA,NA,"F",NA,NA,135,110231,1100
"4237",1993-11-29,"monthly","Pisek",2,0,NA,NA,NA,NA,NA,"F",1960.5,1960.5,125,146486,600
"4240",1993-02-08,"monthly","Svitavy",1,0,NA,NA,NA,NA,NA,"F",NA,NA,147,92842,2866
"4245",1994-05-02,"monthly","Usti nad Orlici",1,0,NA,NA,NA,NA,NA,"F",4534,1663,117,79387,500
"4253",1996-01-16,"monthly","Hradec Kralove",1,0,NA,NA,NA,NA,NA,"F",7344,4125.2,72,125820,1000
"4254",1993-05-04,"monthly","Karvina",1,0,NA,NA,NA,NA,NA,"F",NA,NA,161,79408,500
"4255",1993-11-08,"weekly","Karvina",1,0,NA,NA,NA,NA,NA,"F",NA,NA,128,144560,900
"4258",1995-08-26,"monthly","Trutnov",1,1,NA,NA,NA,NA,NA,"F",NA,NA,90,139517,300
"4259",1994-04-08,"monthly","Zdar nad Sazavou",1,0,79632,3318,24,"expired","F","T",9516,2255,115,124466,900
"4260",1993-10-14,"monthly","Breclav",1,0,244560,4076,60,"current","F","T",12006,4075.5,127,72513,1000
"4263",1995-07-17,"monthly","Kolin",1,0,NA,NA,NA,NA,NA,"F",NA,NA,63,86973,800
"4264",1993-12-07,"monthly","Plzen - sever",1,0,NA,NA,NA,NA,NA,"F",NA,NA,123,94640,200
"4266",1997-02-05,"monthly","Brno - mesto",1,0,NA,NA,NA,NA,NA,"F",9098,507,47,55766,300
"4268",1997-02-20,"monthly","Vsetin",2,0,41988,3499,12,"current","F","T",6646,3499,61,66016,200
"4269",1995-12-24,"monthly","Plzen - mesto",1,0,NA,NA,NA,NA,NA,"F",NA,NA,94,145427,300
"4273",1996-03-11,"monthly","Cesky Krumlov",1,0,NA,NA,NA,NA,NA,"F",9909,2895.2,63,114464,646
"4276",1994-07-09,"monthly","Hradec Kralove",1,0,NA,NA,NA,NA,NA,"F",2895.2,2895.2,136,188635,900
"4283",1994-10-16,"monthly","Most",1,0,NA,NA,NA,NA,NA,"F",NA,NA,103,103241,600
"4286",1996-11-11,"monthly","Hradec Kralove",1,0,NA,NA,NA,NA,NA,"F",NA,NA,47,107351,1100
"4287",1993-10-17,"monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,NA,"F",NA,NA,133,43786,500
"4293",1996-02-04,"after every transaction","Zlin",1,1,164196,4561,36,"current","F","T",4797,4561,88,127752,500
"4296",1993-01-28,"monthly","Vyskov",1,0,NA,NA,NA,NA,NA,"F",NA,NA,144,84574,200
"4301",1997-06-26,"monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,NA,"F",NA,NA,38,53842,900
"4309",1997-06-25,"weekly","Ostrava - mesto",1,0,NA,NA,NA,NA,NA,"F",4825.3,4825.3,32,50942,400
"4318",1993-04-13,"weekly","Decin",2,1,NA,NA,NA,NA,NA,"F",13396,4609.6,143,143019,200
"4320",1996-07-23,"monthly","Trebic",1,0,51360,4280,12,"expired","F","T",4280,4280,84,158634,-5295
"4321",1993-04-18,"monthly","Pardubice",1,0,NA,NA,NA,NA,NA,"F",NA,NA,208,159484,1000
"4328",1994-06-17,"monthly","Olomouc",1,1,NA,NA,NA,NA,NA,"F",NA,NA,118,43285,300
"4329",1994-02-17,"monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,NA,"F",NA,NA,192,119549,300
"4330",1995-07-05,"monthly","Pardubice",2,0,NA,NA,NA,NA,NA,"F",4609.6,1786,90,152103,1100
"4332",1997-12-23,"monthly","Ostrava - mesto",1,0,NA,NA,NA,NA,NA,"F",7885,4609.6,29,117827,1000
"4336",1997-07-08,"monthly","Benesov",1,0,NA,NA,NA,NA,NA,"F",8316,4556,48,140929,200
"4337",1993-11-16,"monthly","Rokycany",1,0,51408,2142,24,"expired","F","T",2142,2142,165,140842,900
"4342",1996-04-29,"monthly","Ostrava - mesto",1,0,100128,4172,24,"current","F","T",6135,4172,92,140823,700
"4343",1993-11-22,"monthly","Tachov",1,1,NA,NA,NA,NA,NA,"F",NA,NA,126,104567,900
"4346",1996-03-15,"monthly","Klatovy",1,0,NA,NA,NA,NA,NA,"F",5389,2329,96,145586,800
"4347",1993-03-27,"monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,NA,"F",NA,NA,186,69491,700
"4349",1996-09-16,"monthly","Ostrava - mesto",1,1,NA,NA,NA,NA,NA,"F",NA,NA,55,91875,700
"4350",1993-04-04,"monthly","Vyskov",1,0,NA,NA,NA,NA,NA,"F",NA,NA,157,150170,1000
"4352",1993-07-05,"monthly","Benesov",1,0,NA,NA,NA,NA,NA,"F",3710,506,134,86597,400
"4354",1997-01-08,"monthly","Louny",1,0,327660,5461,60,"current","F","T",12756,5461.3,56,112776,1000
"4355",1993-02-21,"monthly","Tachov",1,0,NA,NA,NA,NA,NA,"F",NA,NA,234,79218,800
"4356",1994-01-26,"monthly","Pardubice",1,0,NA,NA,NA,NA,NA,"F",1003,1003,111,37537,-35457
"4358",1997-02-12,"monthly","Kolin",1,0,NA,NA,NA,NA,NA,"F",2542,2542,61,147074,300
"4361",1996-03-11,"monthly","Jesenik",2,0,90156,7513,12,"expired","F","T",7512.7,7512.7,74,150627,700
"4368",1995-01-16,"monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,NA,"F",NA,NA,110,73976,500
"4375",1996-10-28,"monthly","Most",1,0,NA,NA,NA,NA,NA,"F",NA,NA,53,135944,800
"4377",1993-04-24,"monthly","Plzen - sever",1,0,NA,NA,NA,NA,NA,"F",4788.3,4788.3,158,167492,500
"4379",1996-06-28,"monthly","Chrudim",1,0,NA,NA,NA,NA,NA,"F",NA,NA,62,33973,500
"4383",1996-11-10,"monthly","Opava",1,0,NA,NA,NA,NA,NA,"F",8352,1540,73,146652,800
"4385",1993-11-23,"monthly","Cheb",1,0,NA,NA,NA,NA,NA,"F",NA,NA,152,86052,1000
"4386",1997-11-29,"weekly","Trutnov",1,0,NA,NA,NA,NA,NA,"F",11954,1590,28,70742,600
"4389",1996-07-28,"monthly","Vsetin",1,0,NA,NA,NA,NA,NA,"F",NA,NA,61,60583,400
"4405",1996-09-08,"monthly","Usti nad Labem",1,1,NA,NA,NA,NA,NA,"F",NA,NA,63,128881,-1619
"4408",1994-04-11,"weekly","Novy Jicin",2,0,NA,NA,NA,NA,NA,"F",5156,3779.9,129,159528,800
"4413",1994-01-15,"weekly","Ostrava - mesto",2,0,221280,4610,48,"current","F","T",7802,4610,119,106145,1100
"4414",1993-09-10,"monthly","Karlovy Vary",2,0,97224,4051,24,"expired","F","T",4051,3509,171,68273,1000
"4415",1995-07-05,"monthly","Opava",1,0,74040,6170,12,"expired","F","T",6170,77,91,87902,600
"4416",1994-02-12,"monthly","Ceske Budejovice",1,1,NA,NA,NA,NA,NA,"F",NA,NA,211,107916,800
"4418",1994-02-09,"monthly","Zdar nad Sazavou",2,0,NA,NA,NA,NA,NA,"F",5951,186,120,56353,200
"4423",1995-04-26,"monthly","Most",1,0,73836,2051,36,"expired","F","T",4015,1277,112,129608,900
"4424",1996-01-29,"monthly","Rychnov nad Kneznou",1,0,NA,NA,NA,NA,NA,"F",720,720,74,80013,500
"4427",1993-06-07,"monthly","Ceska Lipa",2,0,87816,7318,12,"expired","F","T",7318,5005,166,43442,800
"4434",1994-12-09,"monthly","Usti nad Labem",1,0,NA,NA,NA,NA,NA,"F",4495,2314,156,156903,1100
"4437",1993-09-24,"monthly","Teplice",1,1,NA,NA,NA,NA,NA,"F",NA,NA,206,101441,600
"4438",1996-08-04,"monthly","Rychnov nad Kneznou",1,0,NA,NA,NA,NA,NA,"F",658,658,70,52414,500
"4439",1995-12-25,"monthly","Sokolov",1,0,NA,NA,NA,NA,NA,"F",NA,NA,80,40655,1100
"4442",1996-08-08,"monthly","Brno - mesto",1,0,NA,NA,NA,NA,NA,"F",8590,1502,61,50092,300
"4445",1997-08-07,"monthly","Pardubice",1,0,NA,NA,NA,NA,NA,"F",NA,NA,34,46823,400
"4447",1996-06-16,"monthly","Uherske Hradiste",2,0,192744,5354,36,"current","F","T",5353.5,5353.5,70,128779,200
"4448",1993-06-02,"monthly","Prostejov",2,0,192744,5354,36,"expired","F","T",5353.5,5353.5,176,157005,700
"4454",1996-12-21,"monthly","Vyskov",1,0,NA,NA,NA,NA,NA,"F",NA,NA,54,78133,1100
"4456",1996-09-03,"monthly","Ceske Budejovice",1,0,321240,5354,60,"current","F","T",5353.5,5353.5,77,141990,700
"4458",1996-04-23,"monthly","Prostejov",1,0,NA,NA,NA,NA,NA,"F",NA,NA,49,64134,900
"4462",1995-12-27,"weekly","Opava",1,0,66480,2770,24,"expired","F","T",2770.3,2770.3,84,132047,-3073
"4463",1993-09-03,"monthly","Bruntal",1,0,NA,NA,NA,NA,NA,"F",NA,NA,137,48054,1000
"4467",1997-04-13,"weekly","Pelhrimov",1,1,86184,2394,36,"current","F","T",4556,2394.5,44,48831,300
"4470",1993-11-01,"monthly","Jindrichuv Hradec",1,0,NA,NA,NA,NA,NA,"F",NA,NA,127,115094,500
"4471",1997-06-09,"weekly","Kladno",1,1,NA,NA,NA,NA,NA,"F",11318,3029.2,38,92749,700
"4473",1995-10-09,"monthly","Jicin",1,1,93960,1566,60,"current","F","T",5528,1566,78,88247,800
"4475",1997-04-16,"monthly","Olomouc",2,0,NA,NA,NA,NA,NA,"F",1691.9,1691.9,42,55513,500
"4476",1994-11-10,"monthly","Karlovy Vary",1,0,15192,633,24,"expired","F","T",3195,633,103,48157,500
"4478",1993-07-23,"monthly","Karvina",1,0,NA,NA,NA,NA,NA,"F",707,707,131,102437,800
"4480",1996-08-19,"monthly","Jihlava",1,0,NA,NA,NA,NA,NA,"F",NA,NA,62,42740,200
"4484",1993-02-03,"monthly","Brno - mesto",1,0,NA,NA,NA,NA,NA,"F",NA,NA,170,160891,700
"4488",1996-04-24,"monthly","Decin",1,0,NA,NA,NA,NA,NA,"F",NA,NA,69,45178,600
"4493",1996-10-15,"after every transaction","Trebic",1,1,NA,NA,NA,NA,NA,"F",NA,NA,55,137440,200
"4503",1995-01-03,"monthly","Svitavy",1,0,135360,2820,48,"current","F","T",2819.8,2819.8,120,146480,200
"4511",1993-09-26,"monthly","Decin",1,0,NA,NA,NA,NA,NA,"F",3948,798,156,44316,600
"4514",1993-12-18,"monthly","Jesenik",1,0,NA,NA,NA,NA,NA,"F",NA,NA,121,129866,300
"4519",1994-06-08,"monthly","Mlada Boleslav",1,0,NA,NA,NA,NA,NA,"F",NA,NA,73,58507,200
"4526",1993-11-29,"monthly","Vyskov",1,0,NA,NA,NA,NA,NA,"F",NA,NA,124,84856,900
"4527",1997-06-01,"monthly","Nymburk",2,0,NA,NA,NA,NA,NA,"F",2156,2156,36,105898,600
"4533",1997-08-03,"monthly","Frydek - Mistek",1,1,81144,2254,36,"current","F","T",10479,2253.5,52,132954,200
"4534",1997-01-18,"monthly","Vyskov",1,1,NA,NA,NA,NA,NA,"F",NA,NA,32,70911,600
"4537",1996-07-18,"weekly","Blansko",1,0,NA,NA,NA,NA,NA,"F",1352.1,1352.1,69,130618,600
"4538",1995-05-07,"monthly","Karvina",1,0,NA,NA,NA,NA,NA,"F",NA,NA,51,45854,300
"4543",1993-10-08,"monthly","Decin",1,1,NA,NA,NA,NA,NA,"F",NA,NA,139,65061,-482
"4550",1997-02-06,"monthly","Breclav",1,0,61320,1022,60,"current","F","T",1607,424,51,34807,700
"4576",1993-06-05,"monthly","Plzen - jih",1,0,300204,8339,36,"expired","F","T",8339,8339,141,68594,300
"4580",1994-08-27,"monthly","Nymburk",1,0,20220,1685,12,"expired","F","T",8723,1684.8,140,127871,500
"4585",1996-06-08,"monthly","Plzen - jih",2,0,64656,1347,48,"current","F","T",4065,1347,64,59121,200
"4588",1996-08-27,"monthly","Pribram",1,1,NA,NA,NA,NA,NA,"F",NA,NA,50,33973,-6595
"4589",1995-05-22,"monthly","Kladno",1,0,NA,NA,NA,NA,NA,"F",NA,NA,98,37165,-2461
"4596",1993-03-09,"monthly","Ostrava - mesto",1,0,NA,NA,NA,NA,NA,"F",NA,NA,145,153404,-2736
"4616",1997-09-24,"monthly","Hl.m. Praha",1,0,66696,2779,24,"current","F","T",12260,2778.7,51,163270,1000
"4618",1996-07-21,"monthly","Beroun",1,0,66696,2779,24,"current","T","T",2778.7,2778.7,53,115745,-7914
"4626",1996-06-15,"monthly","Nymburk",1,0,33348,2779,12,"expired","F","T",2778.7,2778.7,72,112215,700
"4631",1996-12-12,"after every transaction","Vsetin",2,0,87528,3647,24,"current","F","T",3647,3647,52,105533,800
"4650",1995-10-15,"monthly","Kladno",1,0,402000,6700,60,"current","F","T",6700,554,114,52350,200
"4659",1993-10-08,"monthly","Breclav",1,0,NA,NA,NA,NA,NA,"F",NA,NA,137,115427,-1116
"4660",1997-01-03,"monthly","Vyskov",1,1,106944,4456,24,"current","F","T",4456,437,50,83933,58
"4681",1995-08-08,"monthly","Karvina",1,0,162624,3388,48,"current","F","T",5016,3388,88,73290,14512
"4715",1996-10-28,"monthly","Mlada Boleslav",1,1,97176,4049,24,"current","F","T",4049,4049,53,119073,400
"4725",1997-04-14,"monthly","Opava",1,1,168264,4674,36,"current","F","T",13462,4674.2,41,70586,700
"4727",1995-02-13,"monthly","Benesov",1,0,107640,4485,24,"expired","F","T",4485,1861,99,123789,600
"4729",1997-05-23,"monthly","Zdar nad Sazavou",1,0,NA,NA,NA,NA,NA,"F",NA,NA,41,36383,-1153
"4743",1993-05-05,"monthly","Zlin",1,0,NA,NA,NA,NA,NA,"F",NA,NA,194,173875,-1377
"4746",1997-02-21,"monthly","Brno - mesto",1,0,204780,3413,60,"current","F","T",3413,3413,63,151002,200
"4753",1996-11-07,"monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,NA,"F",1271,1271,55,48487,-4040
"4768",1996-06-17,"monthly","Most",1,0,NA,NA,NA,NA,NA,"F",NA,NA,83,125262,-190
"4774",1994-01-14,"monthly","Zdar nad Sazavou",2,0,465072,9689,48,"current","F","T",9689,9689,128,99235,300
"4784",1997-08-08,"monthly","Nachod",2,0,219456,4572,48,"current","F","T",4572,4572,35,95801,400
"4794",1996-12-18,"monthly","Olomouc",1,0,465504,9698,48,"current","T","T",9698,603,56,49947,-1736
"4803",1996-06-08,"monthly","Plzen - mesto",1,0,59136,1232,48,"current","F","T",1232,1232,79,38938,6620
"4825",1994-06-04,"monthly","Cesky Krumlov",2,0,21396,1783,12,"expired","F","T",1783.2,1783.2,120,49990,1000
"4851",1996-02-04,"monthly","Usti nad Orlici",2,0,141648,5902,24,"expired","F","T",5902.2,4285,94,144983,200
"4852",1995-04-13,"monthly","Pardubice",1,0,213300,5925,36,"current","F","T",5925,4794,125,42444,400
"4858",1997-06-21,"monthly","Bruntal",1,0,335184,6983,48,"current","T","T",6983.3,6983.3,55,100571,-6653
"4863",1996-03-12,"monthly","Kolin",1,1,76080,6340,12,"expired","F","T",6340.3,3300,69,105699,300
"4894",1993-06-20,"monthly","Ceske Budejovice",1,0,117024,4876,24,"expired","F","T",4875.8,4875.8,140,135209,800
